时间戳,设备ID,设备状态,总运行时间,故障持续时间,故障次数,振动值,温度,维护到期时间,上次维护时间,预警状态
2025-04-15 02:00:00,CNC004,运行中,177.0,0.0,4,0.3,32.7,2025-04-22,2025-03-25,正常
2025-04-15 03:00:00,CNC004,运行中,178.0,0.0,4,0.3,23.7,2025-04-22,2025-03-25,正常
2025-04-15 04:00:00,CNC004,运行中,179.0,0.0,4,0.21,20.5,2025-04-22,2025-03-25,正常
2025-04-15 05:00:00,CNC004,运行中,180.0,0.0,4,0.29,21.1,2025-04-22,2025-03-25,正常
2025-04-15 06:00:00,CNC004,运行中,181.0,0.0,4,0.4,29.0,2025-04-22,2025-03-25,正常
2025-04-15 07:00:00,CNC004,运行中,182.0,0.0,4,0.31,20.6,2025-04-22,2025-03-25,正常
2025-04-15 00:00:00,CNC005,运行中,180.0,0.0,14,0.11,25.6,2025-04-21,2025-04-01,故障频发
2025-04-15 01:00:00,CNC005,运行中,181.0,0.0,14,0.11,34.2,2025-04-21,2025-04-01,故障频发
2025-04-15 02:00:00,CNC005,待机,181.0,0.0,14,0.36,27.0,2025-04-21,2025-04-01,故障频发
2025-04-15 03:00:00,CNC005,运行中,182.0,0.0,14,0.46,29.1,2025-04-21,2025-04-01,故障频发
2025-04-15 04:00:00,CNC005,故障,182.0,1.0,15,0.44,36.4,2025-04-21,2025-04-01,温度异常|故障频发
2025-04-15 05:00:00,CNC005,运行中,183.0,0.0,15,0.46,21.2,2025-04-21,2025-04-01,故障频发
2025-04-15 06:00:00,CNC005,运行中,184.0,0.0,15,0.49,31.3,2025-04-21,2025-04-01,故障频发
2025-04-15 07:00:00,CNC005,运行中,185.0,0.0,15,0.41,34.8,2025-04-21,2025-04-01,故障频发
2025-04-15 08:00:00,CNC001,运行中,185.0,0.0,14,0.36,26.7,2025-04-23,2025-03-27,故障频发
2025-04-15 09:00:00,CNC001,运行中,186.0,0.0,14,0.22,31.0,2025-04-23,2025-03-27,故障频发
2025-04-15 10:00:00,CNC001,待机,186.0,0.0,14,0.48,26.0,2025-04-23,2025-03-27,故障频发
2025-04-15 11:00:00,CNC001,运行中,187.0,0.0,14,0.2,27.0,2025-04-23,2025-03-27,故障频发
2025-04-15 12:00:00,CNC001,运行中,188.0,0.0,14,0.11,22.6,2025-04-23,2025-03-27,故障频发
2025-04-15 13:00:00,CNC001,运行中,189.0,0.0,14,0.15,29.7,2025-04-23,2025-03-27,故障频发
2025-04-15 14:00:00,CNC001,运行中,190.0,0.0,14,0.21,23.9,2025-04-23,2025-03-27,故障频发
2025-04-15 15:00:00,CNC001,运行中,191.0,0.0,14,0.33,33.7,2025-04-23,2025-03-27,故障频发
2025-04-15 08:00:00,CNC002,待机,184.0,0.0,9,0.49,23.1,2025-04-23,2025-03-27,故障频发
2025-04-15 09:00:00,CNC002,运行中,185.0,0.0,9,0.48,28.6,2025-04-23,2025-03-27,故障频发
2025-04-15 10:00:00,CNC002,运行中,186.0,0.0,9,0.4,21.4,2025-04-23,2025-03-27,故障频发
2025-04-15 11:00:00,CNC002,运行中,187.0,0.0,9,0.1,26.1,2025-04-23,2025-03-27,故障频发
2025-04-15 12:00:00,CNC002,运行中,188.0,0.0,9,0.15,24.6,2025-04-23,2025-03-27,故障频发
2025-04-15 13:00:00,CNC002,运行中,189.0,0.0,9,0.32,22.4,2025-04-23,2025-03-27,故障频发
2025-04-15 14:00:00,CNC002,运行中,190.0,0.0,9,0.24,32.0,2025-04-23,2025-03-27,故障频发
2025-04-15 15:00:00,CNC002,待机,190.0,0.0,9,0.37,20.6,2025-04-23,2025-03-27,故障频发
2025-04-15 08:00:00,CNC003,运行中,177.0,0.0,14,0.41,30.0,2025-04-27,2025-03-29,故障频发
2025-04-15 09:00:00,CNC003,运行中,178.0,0.0,14,0.16,24.4,2025-04-27,2025-03-29,故障频发
2025-04-15 10:00:00,CNC003,运行中,179.0,0.0,14,0.44,29.1,2025-04-27,2025-03-29,故障频发
2025-04-15 11:00:00,CNC003,运行中,180.0,0.0,14,0.41,35.0,2025-04-27,2025-03-29,故障频发
2025-04-15 12:00:00,CNC003,运行中,181.0,0.0,14,0.14,34.0,2025-04-27,2025-03-29,故障频发
2025-04-15 13:00:00,CNC003,运行中,182.0,0.0,14,0.44,30.0,2025-04-27,2025-03-29,故障频发
2025-04-15 14:00:00,CNC003,运行中,183.0,0.0,14,0.24,29.4,2025-04-27,2025-03-29,故障频发
2025-04-15 15:00:00,CNC003,运行中,184.0,0.0,14,0.29,27.5,2025-04-27,2025-03-29,故障频发
2025-04-15 08:00:00,CNC004,运行中,183.0,0.0,4,0.42,32.6,2025-04-22,2025-03-25,正常
2025-04-15 09:00:00,CNC004,运行中,184.0,0.0,4,0.3,22.8,2025-04-22,2025-03-25,正常
2025-04-15 10:00:00,CNC004,运行中,185.0,0.0,4,0.41,22.8,2025-04-22,2025-03-25,正常
2025-04-15 11:00:00,CNC004,运行中,186.0,0.0,4,0.11,32.5,2025-04-22,2025-03-25,正常
2025-04-15 12:00:00,CNC004,运行中,187.0,0.0,4,0.4,20.5,2025-04-22,2025-03-25,正常
2025-04-15 13:00:00,CNC004,运行中,188.0,0.0,4,0.42,27.7,2025-04-22,2025-03-25,正常
2025-04-15 14:00:00,CNC004,运行中,189.0,0.0,4,0.11,21.3,2025-04-22,2025-03-25,正常
2025-04-15 15:00:00,CNC004,运行中,190.0,0.0,4,0.3,21.2,2025-04-22,2025-03-25,正常
2025-04-15 08:00:00,CNC005,运行中,186.0,0.0,15,0.28,34.1,2025-04-21,2025-04-01,故障频发
2025-04-15 09:00:00,CNC005,运行中,187.0,0.0,15,0.21,30.8,2025-04-21,2025-04-01,故障频发
2025-04-15 10:00:00,CNC005,待机,187.0,0.0,15,0.18,22.1,2025-04-21,2025-04-01,故障频发
2025-04-15 11:00:00,CNC005,待机,187.0,0.0,15,0.13,21.9,2025-04-21,2025-04-01,故障频发
2025-04-15 12:00:00,CNC005,运行中,188.0,0.0,15,0.41,32.6,2025-04-21,2025-04-01,故障频发
2025-04-15 13:00:00,CNC005,运行中,189.0,0.0,15,0.33,34.3,2025-04-21,2025-04-01,故障频发
2025-04-15 14:00:00,CNC005,运行中,190.0,0.0,15,0.33,29.3,2025-04-21,2025-04-01,故障频发
2025-04-15 15:00:00,CNC005,运行中,191.0,0.0,15,0.24,21.0,2025-04-21,2025-04-01,故障频发
2025-04-15 16:00:00,CNC001,运行中,192.0,0.0,14,0.48,26.5,2025-04-23,2025-03-27,故障频发
2025-04-15 17:00:00,CNC001,运行中,193.0,0.0,14,0.25,22.8,2025-04-23,2025-03-27,故障频发
2025-04-15 18:00:00,CNC001,运行中,194.0,0.0,14,0.34,21.6,2025-04-23,2025-03-27,故障频发
2025-04-15 19:00:00,CNC001,运行中,195.0,0.0,14,0.22,24.8,2025-04-23,2025-03-27,故障频发
2025-04-15 20:00:00,CNC001,运行中,196.0,0.0,14,0.28,25.3,2025-04-23,2025-03-27,故障频发
2025-04-15 21:00:00,CNC001,运行中,197.0,0.0,14,0.48,22.8,2025-04-23,2025-03-27,故障频发
2025-04-15 22:00:00,CNC001,运行中,198.0,0.0,14,0.17,24.6,2025-04-23,2025-03-27,故障频发
2025-04-15 23:00:00,CNC001,运行中,199.0,0.0,14,0.29,28.4,2025-04-23,2025-03-27,故障频发
2025-04-15 16:00:00,CNC002,运行中,191.0,0.0,9,0.4,20.7,2025-04-23,2025-03-27,故障频发
2025-04-15 17:00:00,CNC002,运行中,192.0,0.0,9,0.24,29.6,2025-04-23,2025-03-27,故障频发
2025-04-15 18:00:00,CNC002,运行中,193.0,0.0,9,0.4,33.1,2025-04-23,2025-03-27,故障频发
2025-04-15 19:00:00,CNC002,运行中,194.0,0.0,9,0.37,31.2,2025-04-23,2025-03-27,故障频发
2025-04-15 20:00:00,CNC002,运行中,195.0,0.0,9,0.2,32.0,2025-04-23,2025-03-27,故障频发
2025-04-15 21:00:00,CNC002,运行中,196.0,0.0,9,0.31,23.9,2025-04-23,2025-03-27,故障频发
2025-04-15 22:00:00,CNC002,运行中,197.0,0.0,9,0.34,29.6,2025-04-23,2025-03-27,故障频发
2025-04-15 23:00:00,CNC002,运行中,198.0,0.0,9,0.35,32.2,2025-04-23,2025-03-27,故障频发
2025-04-15 16:00:00,CNC003,运行中,185.0,0.0,14,0.15,25.0,2025-04-27,2025-03-29,故障频发
2025-04-15 17:00:00,CNC003,运行中,186.0,0.0,14,0.3,33.8,2025-04-27,2025-03-29,故障频发
2025-04-15 18:00:00,CNC003,运行中,187.0,0.0,14,0.15,28.1,2025-04-27,2025-03-29,故障频发
2025-04-15 19:00:00,CNC003,运行中,188.0,0.0,14,0.43,34.0,2025-04-27,2025-03-29,故障频发
2025-04-15 20:00:00,CNC003,运行中,189.0,0.0,14,0.29,24.0,2025-04-27,2025-03-29,故障频发
2025-04-15 21:00:00,CNC003,运行中,190.0,0.0,14,0.3,31.3,2025-04-27,2025-03-29,故障频发
2025-04-15 22:00:00,CNC003,运行中,191.0,0.0,14,0.41,31.3,2025-04-27,2025-03-29,故障频发
2025-04-15 23:00:00,CNC003,运行中,192.0,0.0,14,0.35,27.8,2025-04-27,2025-03-29,故障频发
2025-04-15 16:00:00,CNC004,运行中,191.0,0.0,4,0.27,21.0,2025-04-22,2025-03-25,正常
2025-04-15 17:00:00,CNC004,运行中,192.0,0.0,4,0.27,25.1,2025-04-22,2025-03-25,正常
2025-04-15 18:00:00,CNC004,运行中,193.0,0.0,4,0.29,24.3,2025-04-22,2025-03-25,正常
2025-04-15 19:00:00,CNC004,运行中,194.0,0.0,4,0.22,33.5,2025-04-22,2025-03-25,正常
2025-04-15 20:00:00,CNC004,运行中,195.0,0.0,4,0.36,30.5,2025-04-22,2025-03-25,正常
2025-04-15 21:00:00,CNC004,运行中,196.0,0.0,4,0.48,33.5,2025-04-22,2025-03-25,正常
2025-04-15 22:00:00,CNC004,运行中,197.0,0.0,4,0.19,28.0,2025-04-22,2025-03-25,正常
2025-04-15 23:00:00,CNC004,运行中,198.0,0.0,4,0.24,27.8,2025-04-22,2025-03-25,正常
2025-04-15 16:00:00,CNC005,运行中,192.0,0.0,15,0.28,30.1,2025-04-21,2025-04-01,故障频发
2025-04-15 17:00:00,CNC005,运行中,193.0,0.0,15,0.45,33.6,2025-04-21,2025-04-01,故障频发
2025-04-15 18:00:00,CNC005,运行中,194.0,0.0,15,0.17,24.6,2025-04-21,2025-04-01,故障频发
2025-04-15 19:00:00,CNC005,待机,194.0,0.0,15,0.16,25.6,2025-04-21,2025-04-01,故障频发
2025-04-15 20:00:00,CNC005,运行中,195.0,0.0,15,0.37,31.1,2025-04-21,2025-04-01,故障频发
2025-04-15 21:00:00,CNC005,运行中,196.0,0.0,15,0.11,34.9,2025-04-21,2025-04-01,故障频发
2025-04-15 22:00:00,CNC005,运行中,197.0,0.0,15,0.37,24.2,2025-04-21,2025-04-01,故障频发
2025-04-15 23:00:00,CNC005,运行中,198.0,0.0,15,0.22,22.7,2025-04-21,2025-04-01,故障频发
2025-04-16 00:00:00,CNC001,运行中,200.0,0.0,14,0.44,31.8,2025-04-23,2025-03-27,故障频发
2025-04-16 01:00:00,CNC001,故障,200.0,1.0,15,0.42,33.1,2025-04-23,2025-03-27,故障频发
2025-04-16 02:00:00,CNC001,运行中,201.0,0.0,15,0.48,23.6,2025-04-23,2025-03-27,故障频发
2025-04-16 03:00:00,CNC001,运行中,202.0,0.0,15,0.48,29.0,2025-04-23,2025-03-27,故障频发
2025-04-16 04:00:00,CNC001,运行中,203.0,0.0,15,0.34,28.6,2025-04-23,2025-03-27,故障频发
2025-04-16 05:00:00,CNC001,待机,203.0,0.0,15,0.2,20.0,2025-04-23,2025-03-27,故障频发
2025-04-16 06:00:00,CNC001,运行中,204.0,0.0,15,0.46,24.9,2025-04-23,2025-03-27,故障频发
2025-04-16 07:00:00,CNC001,运行中,205.0,0.0,15,0.24,24.3,2025-04-23,2025-03-27,故障频发
2025-04-16 00:00:00,CNC002,待机,198.0,0.0,9,0.38,24.5,2025-04-23,2025-03-27,故障频发
2025-04-16 01:00:00,CNC002,运行中,199.0,0.0,9,0.15,22.7,2025-04-23,2025-03-27,故障频发
2025-04-16 02:00:00,CNC002,待机,199.0,0.0,9,0.19,26.7,2025-04-23,2025-03-27,故障频发
2025-04-16 03:00:00,CNC002,运行中,200.0,0.0,9,0.41,28.5,2025-04-23,2025-03-27,故障频发
2025-04-16 04:00:00,CNC002,运行中,201.0,0.0,9,0.46,20.3,2025-04-23,2025-03-27,故障频发
2025-04-16 05:00:00,CNC002,运行中,202.0,0.0,9,0.38,34.0,2025-04-23,2025-03-27,故障频发
2025-04-16 06:00:00,CNC002,运行中,203.0,0.0,9,0.4,28.9,2025-04-23,2025-03-27,故障频发
2025-04-16 07:00:00,CNC002,运行中,204.0,0.0,9,0.1,20.6,2025-04-23,2025-03-27,故障频发
2025-04-16 00:00:00,CNC003,运行中,193.0,0.0,14,0.27,22.3,2025-04-27,2025-03-29,故障频发
2025-04-16 01:00:00,CNC003,运行中,194.0,0.0,14,0.22,34.7,2025-04-27,2025-03-29,故障频发
2025-04-16 02:00:00,CNC003,运行中,195.0,0.0,14,0.12,33.8,2025-04-27,2025-03-29,故障频发
2025-04-16 03:00:00,CNC003,运行中,196.0,0.0,14,0.24,21.8,2025-04-27,2025-03-29,故障频发
2025-04-16 04:00:00,CNC003,运行中,197.0,0.0,14,0.2,22.9,2025-04-27,2025-03-29,故障频发
2025-04-16 05:00:00,CNC003,运行中,198.0,0.0,14,0.45,24.3,2025-04-27,2025-03-29,故障频发
2025-04-16 06:00:00,CNC003,运行中,199.0,0.0,14,0.43,34.6,2025-04-27,2025-03-29,故障频发
2025-04-16 07:00:00,CNC003,运行中,200.0,0.0,14,0.38,25.6,2025-04-27,2025-03-29,故障频发
2025-04-16 00:00:00,CNC004,待机,198.0,0.0,4,0.27,30.2,2025-04-22,2025-03-25,正常
2025-04-16 01:00:00,CNC004,运行中,199.0,0.0,4,0.2,28.1,2025-04-22,2025-03-25,正常
2025-04-16 02:00:00,CNC004,运行中,200.0,0.0,4,0.42,28.3,2025-04-22,2025-03-25,正常
2025-04-16 03:00:00,CNC004,运行中,201.0,0.0,4,0.28,23.9,2025-04-22,2025-03-25,正常
2025-04-16 04:00:00,CNC004,运行中,202.0,0.0,4,0.23,20.8,2025-04-22,2025-03-25,正常
2025-04-16 05:00:00,CNC004,运行中,203.0,0.0,4,0.45,27.5,2025-04-22,2025-03-25,正常
2025-04-16 06:00:00,CNC004,故障,203.0,1.0,5,0.46,23.4,2025-04-22,2025-03-25,正常
2025-04-16 07:00:00,CNC004,运行中,204.0,0.0,5,0.32,24.1,2025-04-22,2025-03-25,正常
2025-04-16 00:00:00,CNC005,运行中,199.0,0.0,15,0.13,31.7,2025-04-21,2025-04-01,故障频发
2025-04-16 01:00:00,CNC005,运行中,200.0,0.0,15,0.21,34.0,2025-04-21,2025-04-01,故障频发
2025-04-16 02:00:00,CNC005,运行中,201.0,0.0,15,0.5,31.0,2025-04-21,2025-04-01,故障频发
2025-04-16 03:00:00,CNC005,运行中,202.0,0.0,15,0.11,25.6,2025-04-21,2025-04-01,故障频发
2025-04-16 04:00:00,CNC005,故障,202.0,1.0,16,0.12,24.1,2025-04-21,2025-04-01,故障频发
2025-04-16 05:00:00,CNC005,运行中,203.0,0.0,16,0.23,22.3,2025-04-21,2025-04-01,故障频发
2025-04-16 06:00:00,CNC005,待机,203.0,0.0,16,0.13,32.9,2025-04-21,2025-04-01,故障频发
2025-04-16 07:00:00,CNC005,运行中,204.0,0.0,16,0.38,24.7,2025-04-21,2025-04-01,故障频发
2025-04-16 08:00:00,CNC001,待机,205.0,0.0,15,0.19,29.9,2025-04-23,2025-03-27,故障频发
2025-04-16 09:00:00,CNC001,运行中,206.0,0.0,15,0.4,32.2,2025-04-23,2025-03-27,故障频发
2025-04-16 10:00:00,CNC001,运行中,207.0,0.0,15,0.49,29.3,2025-04-23,2025-03-27,故障频发
2025-04-16 11:00:00,CNC001,运行中,208.0,0.0,15,0.41,34.7,2025-04-23,2025-03-27,故障频发
2025-04-16 12:00:00,CNC001,运行中,209.0,0.0,15,0.4,24.3,2025-04-23,2025-03-27,故障频发
2025-04-16 13:00:00,CNC001,运行中,210.0,0.0,15,0.34,25.4,2025-04-23,2025-03-27,故障频发
2025-04-16 14:00:00,CNC001,待机,210.0,0.0,15,0.48,26.9,2025-04-23,2025-03-27,故障频发
2025-04-16 15:00:00,CNC001,待机,210.0,0.0,15,0.39,27.9,2025-04-23,2025-03-27,故障频发
2025-04-16 08:00:00,CNC002,运行中,205.0,0.0,9,0.41,25.8,2025-04-23,2025-03-27,故障频发
2025-04-16 09:00:00,CNC002,运行中,206.0,0.0,9,0.24,27.5,2025-04-23,2025-03-27,故障频发
2025-04-16 10:00:00,CNC002,运行中,207.0,0.0,9,0.32,20.8,2025-04-23,2025-03-27,故障频发
2025-04-16 11:00:00,CNC002,运行中,208.0,0.0,9,0.47,28.3,2025-04-23,2025-03-27,故障频发
2025-04-16 12:00:00,CNC002,运行中,209.0,0.0,9,0.46,25.5,2025-04-23,2025-03-27,故障频发
2025-04-16 13:00:00,CNC002,运行中,210.0,0.0,9,0.2,24.2,2025-04-23,2025-03-27,故障频发
2025-04-16 14:00:00,CNC002,待机,210.0,0.0,9,0.27,23.8,2025-04-23,2025-03-27,故障频发
2025-04-16 15:00:00,CNC002,运行中,211.0,0.0,9,0.24,26.1,2025-04-23,2025-03-27,故障频发
2025-04-16 08:00:00,CNC003,待机,200.0,0.0,14,0.18,33.0,2025-04-27,2025-03-29,故障频发
2025-04-16 09:00:00,CNC003,运行中,201.0,0.0,14,0.27,24.5,2025-04-27,2025-03-29,故障频发
2025-04-16 10:00:00,CNC003,运行中,202.0,0.0,14,0.21,23.6,2025-04-27,2025-03-29,故障频发
2025-04-16 11:00:00,CNC003,运行中,203.0,0.0,14,0.28,26.5,2025-04-27,2025-03-29,故障频发
2025-04-16 12:00:00,CNC003,运行中,204.0,0.0,14,0.31,26.7,2025-04-27,2025-03-29,故障频发
2025-04-16 13:00:00,CNC003,待机,204.0,0.0,14,0.48,28.0,2025-04-27,2025-03-29,故障频发
2025-04-16 14:00:00,CNC003,运行中,205.0,0.0,14,0.46,22.4,2025-04-27,2025-03-29,故障频发
2025-04-16 15:00:00,CNC003,运行中,206.0,0.0,14,0.3,31.9,2025-04-27,2025-03-29,故障频发
2025-04-16 08:00:00,CNC004,运行中,205.0,0.0,5,0.35,29.8,2025-04-22,2025-03-25,正常
2025-04-16 09:00:00,CNC004,运行中,206.0,0.0,5,0.22,34.4,2025-04-22,2025-03-25,正常
2025-04-16 10:00:00,CNC004,运行中,207.0,0.0,5,0.42,27.8,2025-04-22,2025-03-25,正常
2025-04-16 11:00:00,CNC004,运行中,208.0,0.0,5,0.33,24.9,2025-04-22,2025-03-25,正常
2025-04-16 12:00:00,CNC004,运行中,209.0,0.0,5,0.15,33.8,2025-04-22,2025-03-25,正常
2025-04-16 13:00:00,CNC004,运行中,210.0,0.0,5,0.29,21.2,2025-04-22,2025-03-25,正常
2025-04-16 14:00:00,CNC004,待机,210.0,0.0,5,0.46,29.0,2025-04-22,2025-03-25,正常
2025-04-16 15:00:00,CNC004,运行中,211.0,0.0,5,0.46,33.8,2025-04-22,2025-03-25,正常
2025-04-16 08:00:00,CNC005,运行中,205.0,0.0,16,0.18,21.6,2025-04-21,2025-04-01,故障频发
2025-04-16 09:00:00,CNC005,运行中,206.0,0.0,16,0.25,31.4,2025-04-21,2025-04-01,故障频发
2025-04-16 10:00:00,CNC005,待机,206.0,0.0,16,0.31,29.6,2025-04-21,2025-04-01,故障频发
2025-04-16 11:00:00,CNC005,运行中,207.0,0.0,16,0.21,31.7,2025-04-21,2025-04-01,故障频发
2025-04-16 12:00:00,CNC005,运行中,208.0,0.0,16,0.46,31.5,2025-04-21,2025-04-01,故障频发
2025-04-16 13:00:00,CNC005,待机,208.0,0.0,16,0.18,20.7,2025-04-21,2025-04-01,故障频发
2025-04-16 14:00:00,CNC005,运行中,209.0,0.0,16,0.33,22.6,2025-04-21,2025-04-01,故障频发
2025-04-16 15:00:00,CNC005,运行中,210.0,0.0,16,0.24,25.2,2025-04-21,2025-04-01,故障频发
2025-04-16 16:00:00,CNC001,运行中,211.0,0.0,15,0.1,35.0,2025-04-23,2025-03-27,故障频发
2025-04-16 17:00:00,CNC001,运行中,212.0,0.0,15,0.32,30.9,2025-04-23,2025-03-27,故障频发
2025-04-16 18:00:00,CNC001,运行中,213.0,0.0,15,0.1,21.7,2025-04-23,2025-03-27,故障频发
2025-04-16 19:00:00,CNC001,运行中,214.0,0.0,15,0.37,28.3,2025-04-23,2025-03-27,故障频发
2025-04-16 20:00:00,CNC001,运行中,215.0,0.0,15,0.45,23.2,2025-04-23,2025-03-27,故障频发
2025-04-16 21:00:00,CNC001,运行中,216.0,0.0,15,0.38,29.7,2025-04-23,2025-03-27,故障频发
2025-04-16 22:00:00,CNC001,故障,216.0,1.0,16,0.28,20.1,2025-04-23,2025-03-27,故障频发
2025-04-16 23:00:00,CNC001,运行中,217.0,0.0,16,0.28,23.0,2025-04-23,2025-03-27,故障频发
2025-04-16 16:00:00,CNC002,运行中,212.0,0.0,9,0.39,29.4,2025-04-23,2025-03-27,故障频发
2025-04-16 17:00:00,CNC002,运行中,213.0,0.0,9,0.3,33.0,2025-04-23,2025-03-27,故障频发
2025-04-16 18:00:00,CNC002,运行中,214.0,0.0,9,0.16,29.6,2025-04-23,2025-03-27,故障频发
2025-04-16 19:00:00,CNC002,运行中,215.0,0.0,9,0.1,25.5,2025-04-23,2025-03-27,故障频发
2025-04-16 20:00:00,CNC002,运行中,216.0,0.0,9,0.14,30.2,2025-04-23,2025-03-27,故障频发
2025-04-16 21:00:00,CNC002,运行中,217.0,0.0,9,0.13,20.8,2025-04-23,2025-03-27,故障频发
2025-04-16 22:00:00,CNC002,待机,217.0,0.0,9,0.22,24.9,2025-04-23,2025-03-27,故障频发
2025-04-16 23:00:00,CNC002,故障,217.0,1.0,10,0.37,27.3,2025-04-23,2025-03-27,故障频发
2025-04-16 16:00:00,CNC003,待机,206.0,0.0,14,0.11,33.0,2025-04-27,2025-03-29,故障频发
2025-04-16 17:00:00,CNC003,运行中,207.0,0.0,14,0.14,22.9,2025-04-27,2025-03-29,故障频发
2025-04-16 18:00:00,CNC003,运行中,208.0,0.0,14,0.33,30.1,2025-04-27,2025-03-29,故障频发
2025-04-16 19:00:00,CNC003,运行中,209.0,0.0,14,0.32,20.1,2025-04-27,2025-03-29,故障频发
2025-04-16 20:00:00,CNC003,运行中,210.0,0.0,14,0.23,27.0,2025-04-27,2025-03-29,故障频发
2025-04-16 21:00:00,CNC003,运行中,211.0,0.0,14,0.35,27.5,2025-04-27,2025-03-29,故障频发
2025-04-16 22:00:00,CNC003,运行中,212.0,0.0,14,0.25,28.2,2025-04-27,2025-03-29,故障频发
2025-04-16 23:00:00,CNC003,运行中,213.0,0.0,14,0.35,28.5,2025-04-27,2025-03-29,故障频发
2025-04-16 16:00:00,CNC004,运行中,212.0,0.0,5,0.31,34.3,2025-04-22,2025-03-25,正常
2025-04-16 17:00:00,CNC004,运行中,213.0,0.0,5,0.4,28.3,2025-04-22,2025-03-25,正常
2025-04-16 18:00:00,CNC004,运行中,214.0,0.0,5,0.2,31.1,2025-04-22,2025-03-25,正常
2025-04-16 19:00:00,CNC004,运行中,215.0,0.0,5,0.3,34.7,2025-04-22,2025-03-25,正常
2025-04-16 20:00:00,CNC004,待机,215.0,0.0,5,0.27,21.8,2025-04-22,2025-03-25,正常
2025-04-16 21:00:00,CNC004,运行中,216.0,0.0,5,0.24,21.6,2025-04-22,2025-03-25,正常
2025-04-16 22:00:00,CNC004,运行中,217.0,0.0,5,0.46,32.0,2025-04-22,2025-03-25,正常
2025-04-16 23:00:00,CNC004,运行中,218.0,0.0,5,0.24,31.8,2025-04-22,2025-03-25,正常
2025-04-16 16:00:00,CNC005,运行中,211.0,0.0,16,0.2,32.6,2025-04-21,2025-04-01,故障频发
2025-04-16 17:00:00,CNC005,运行中,212.0,0.0,16,0.34,20.3,2025-04-21,2025-04-01,故障频发
2025-04-16 18:00:00,CNC005,运行中,213.0,0.0,16,0.26,26.8,2025-04-21,2025-04-01,故障频发
2025-04-16 19:00:00,CNC005,运行中,214.0,0.0,16,0.28,29.8,2025-04-21,2025-04-01,故障频发
2025-04-16 20:00:00,CNC005,运行中,215.0,0.0,16,0.26,30.6,2025-04-21,2025-04-01,故障频发
2025-04-16 21:00:00,CNC005,运行中,216.0,0.0,16,0.28,29.6,2025-04-21,2025-04-01,故障频发
2025-04-16 22:00:00,CNC005,运行中,217.0,0.0,16,0.43,34.1,2025-04-21,2025-04-01,故障频发
2025-04-16 23:00:00,CNC005,待机,217.0,0.0,16,0.37,31.4,2025-04-21,2025-04-01,故障频发
2025-04-17 00:00:00,CNC001,运行中,218.0,0.0,16,0.27,29.5,2025-04-23,2025-03-27,故障频发
2025-04-17 01:00:00,CNC001,运行中,219.0,0.0,16,0.43,32.1,2025-04-23,2025-03-27,故障频发
2025-04-17 02:00:00,CNC001,运行中,220.0,0.0,16,0.35,34.4,2025-04-23,2025-03-27,故障频发
2025-04-17 03:00:00,CNC001,运行中,221.0,0.0,16,0.15,32.5,2025-04-23,2025-03-27,故障频发
2025-04-17 04:00:00,CNC001,待机,221.0,0.0,16,0.41,30.3,2025-04-23,2025-03-27,故障频发
2025-04-17 05:00:00,CNC001,运行中,222.0,0.0,16,0.11,34.7,2025-04-23,2025-03-27,故障频发
2025-04-17 06:00:00,CNC001,运行中,223.0,0.0,16,0.39,33.5,2025-04-23,2025-03-27,故障频发
2025-04-17 07:00:00,CNC001,运行中,224.0,0.0,16,0.26,34.8,2025-04-23,2025-03-27,故障频发
2025-04-17 00:00:00,CNC002,运行中,218.0,0.0,10,0.36,31.7,2025-04-23,2025-03-27,故障频发
2025-04-17 01:00:00,CNC002,运行中,219.0,0.0,10,0.26,23.4,2025-04-23,2025-03-27,故障频发
2025-04-17 02:00:00,CNC002,运行中,220.0,0.0,10,0.34,28.0,2025-04-23,2025-03-27,故障频发
2025-04-17 03:00:00,CNC002,运行中,221.0,0.0,10,0.14,25.3,2025-04-23,2025-03-27,故障频发
2025-04-17 04:00:00,CNC002,运行中,222.0,0.0,10,0.43,24.4,2025-04-23,2025-03-27,故障频发
2025-04-17 05:00:00,CNC002,运行中,223.0,0.0,10,0.37,30.2,2025-04-23,2025-03-27,故障频发
2025-04-17 06:00:00,CNC002,运行中,224.0,0.0,10,0.44,30.9,2025-04-23,2025-03-27,故障频发
2025-04-17 07:00:00,CNC002,运行中,225.0,0.0,10,0.46,30.6,2025-04-23,2025-03-27,故障频发
2025-04-17 00:00:00,CNC003,运行中,214.0,0.0,14,0.45,25.0,2025-04-27,2025-03-29,故障频发
2025-04-17 01:00:00,CNC003,运行中,215.0,0.0,14,0.1,20.1,2025-04-27,2025-03-29,故障频发
2025-04-17 02:00:00,CNC003,运行中,216.0,0.0,14,0.14,20.0,2025-04-27,2025-03-29,故障频发
2025-04-17 03:00:00,CNC003,运行中,217.0,0.0,14,0.38,21.4,2025-04-27,2025-03-29,故障频发
2025-04-17 04:00:00,CNC003,故障,217.0,1.0,15,0.4,25.2,2025-04-27,2025-03-29,故障频发
2025-04-17 05:00:00,CNC003,待机,217.0,0.0,15,0.46,22.5,2025-04-27,2025-03-29,故障频发
2025-04-17 06:00:00,CNC003,运行中,218.0,0.0,15,0.45,30.4,2025-04-27,2025-03-29,故障频发
2025-04-17 07:00:00,CNC003,运行中,219.0,0.0,15,0.38,22.5,2025-04-27,2025-03-29,故障频发
